49.486
49.597
49.47
49.489
49.838
49.397
49.602
49.763
49.977
49.639
49.954
50.472
49.114
49.566
49.125
49.888
49.581
51.429
51.172
50.951
51.283
51.002
50.949
50.995
50.885
50.771
50.689
50.405
50.285
50.474
50.477
50.764
51.927
51.661
51.646
51.802
51.737
52.028
51.511
52.089
52.354
52.32
52.756
52.74
52.574
52.268
52.332
52.407
51.469
51.416
52.001
51.718
51.997
51.472
51.662
51.391
50.958
50.899
51.884
52.001
51.8
52.274
52.255
52.252
52.369
52.283
52.664
52.764
52.882
52.82
52.93
53.415
53.311
53.413
53.222
53.833
53.636
53.655
53.591
53.599
54.123
53.897
53.889
53.442
53.294
52.663
53.037
52.785
52.708
52.517
52.386
53.007
51.567
52.565
51.548
54.436
54.475
54.467
54.713
54.442
54.355
52.864
52.91
52.216
53.523
53.424
54.208
53.47
53.157
53.567
53.376
53.598
54.012
53.697
54.365
54.228
54.201
53.138
53
53.604
53.948
53.859
53.874
54.45
54.308
54.225
54.722
54.725
54.293
55.418
55.448
55.316
54.803
55.305
55.157
55.255
55.271
54.587
54.82
55.199
54.652
55.172
55.011
55.643
56.685
56.709
56.664
55.837
55.87
56.78
56.999
57.191
56.945
57.21
57.651
58.36
55.644
56.308
56.334
56.383
56.453
55.75
53.947
53.926
54.516
55.189
55.071
55.374
55.4
55.14
54.43
54.752
54.74
54.745
55.456
55.715
56.056
56.511
56.487
56.92
57.746
57.073
57.875
58.193
58.137
58.449
58.464
58.325
58.591
59.149
59.581
59.406
58.597
49.108
